account.id,total_deposited,total_borrowed,total_withdrawn,total_repaid,wallet_age,time_since_last_tx,liquidatee_count,liquidator_count,total_liquidated,liquidation_risk_ratio,credit_score
0xedd39bfa36cdbbf849624882e10f188103d6f29c,0.0,0.0,1022.3218859462054,0.0,2088.468900462963,2034.274872685185,0.0,0.0,0.0,0.0,75.97620812057352
0x066e49fbee0561d08105e0d64a83aa4110b3b38d,138.51751104275277,5283.588439215881,115.3024874248976,0.0,2121.5020833333333,1993.6105092592593,0.0,0.0,0.0,0.0,75.95892413248608
0xce9d0fce9560d8ee4b3fd9a2291635ae9843aea5,0.0,0.0,118.65922837449224,0.0,2086.780625,2033.9938078703703,0.0,0.0,0.0,0.0,75.94602757604059
0x0aaadd27fce4f9c08f58f6f47c2372388db91ee2,0.0,0.0,62.58538893719068,0.0,2086.462337962963,2033.687511574074,0.0,0.0,0.0,0.0,75.93911067253006
0xa1220af17dd87fa40e3618964e64309ab9dc38fd,0.0,0.0,16.34665405895038,0.0,2085.859814814815,2033.084988425926,0.0,0.0,0.0,0.0,75.92071011237591
0x1da293d71d48004ef733cef99bac8f87eed2d44a,0.0,0.0,13864.720927380058,0.0,2091.1696064814814,2026.144212962963,0.0,0.0,0.0,0.0,75.91523291894629
0xb6cb5f670f31f7ab6712fa92db276867efbd237f,0.0,0.0,54.50506906198293,0.0,2085.3902083333332,2032.6153819444444,0.0,0.0,0.0,0.0,75.90643148787903
0x45b34d1442a4f1ea3cee895ae16e193c666ff727,0.0,0.0,0.7846481097790569,0.0,2084.807800925926,2032.032974537037,0.0,0.0,0.0,0.0,75.88888015069959
0x4c02210a9a48c400ef24308a491eaa50a97e93be,0.0,0.0,13.200112,0.0,2083.4205439814814,2030.6457175925925,0.0,0.0,0.0,0.0,75.84765129244984
0xf467a3ffde88e58d6bbbce36e8d31638a2c720fb,0.0,0.0,50.18397025496493,0.0,2083.2342708333335,2030.4594444444444,0.0,0.0,0.0,0.0,75.84265188973828
0x53f535eab711f58eb6e82d4d964f575757f21777,0.0,0.0,1060.3652558784684,0.0,2083.0374537037037,2030.2626273148148,0.0,0.0,0.0,0.0,75.83663934253501
0x4a6937acbbdf30fc3fb94225d3a01e8b28ea581e,0.0,0.0,3039.0052736919433,0.0,2096.29625,2016.943136574074,0.0,0.0,0.0,0.0,75.82557631302869
0x37666842cba15e7658380b37181b67989a596cf0,0.0,0.0,28.556738848321846,0.0,2095.692476851852,2016.805162037037,0.0,0.0,0.0,0.0,75.81935058533749
0x7909c2883db0f3a7c2e36c19db241aa238a8be7a,0.0,63248.787158,60910.78408880004,0.0,2100.787951388889,1997.0538078703703,0.0,0.0,0.0,0.0,75.8001260413801
0xa43ce8cc89eff3aa5593c742fc56a30ef2427cb0,0.0,0.0,19.896928264673356,0.0,2081.695300925926,2028.920474537037,0.0,0.0,0.0,0.0,75.7975274141197
0xc59f40928f3f16f86c7e4c9137b9250302bfccbe,0.0,0.0,3768.372287361651,0.0,2084.9917824074073,2023.7381597222222,0.0,0.0,0.0,0.0,75.77957867655817
0x21f090905d26073cb488440f98ccfbd8bf5aa9b3,0.0,0.0,0.9978800205982554,0.0,2080.437476851852,2027.662650462963,0.0,0.0,0.0,0.0,75.76130388679299
0xd3e5703407195a3b3ec44c7680c6637c60a5e699,0.0,0.0,100.89195080076694,0.0,2079.953263888889,2027.1784375,0.0,0.0,0.0,0.0,75.7466179827801
0xe5c8ce63476575dc1a9f87372b889a1b63a27e28,0.0,0.0,488.2596275779379,0.0,2086.662974537037,2019.701400462963,0.0,0.0,0.0,0.0,75.74589980970704
0x9ddc5b469e02cd486f8f77f3e8fe831468020085,40.55164727598602,16.79919267116567,0.0,0.0,2130.7657175925924,1967.9805555555556,0.0,0.0,0.0,0.0,75.73426307207505
0x3a3b56e2ea429a6c551bd9b96cc72bc28a84e84a,0.0,0.0,30.663376852562585,0.0,2086.41125,2016.3047453703705,0.0,0.0,0.0,0.0,75.71135742870712
0xef733ee40ea6c2af2a36cb7f4b94c19986ead34b,0.0,0.0,33858.930268,0.0,2077.8049768518517,2025.0301504629629,0.0,0.0,0.0,0.0,75.68392432988294
0x83b16508f70f058421860b497a055832a8b59158,0.0,0.0,1.0,0.0,2077.7898263888887,2025.015,0.0,0.0,0.0,0.0,75.68342209053209
0x65111554fcf0e690433deab06d22b1df4d4b5d5d,0.0,0.0,141.86665016713604,0.0,2077.774699074074,2024.9998726851852,0.0,0.0,0.0,0.0,75.68303047029131
0xf89c5ea5a58ac4d3c9340de3d2e8d9959a68d52d,0.0,0.0,1.0,0.0,2077.713784722222,2024.9389583333334,0.0,0.0,0.0,0.0,75.68115972587681
0x5cc60fb3c58a4aee1b734467875555075fbb1d7f,0.0,0.0,0.8176668530069622,0.0,2077.3284143518517,2024.5535879629629,0.0,0.0,0.0,0.0,75.66999244442607
0x83b25e075268f2bdbaece9ee8be37e7655beb206,0.0,0.0,13.751858056616829,0.0,2077.926388888889,2024.215810185185,0.0,0.0,0.0,0.0,75.66904173317889
0xdac1603d46a128e17747f7f532b100558483fa3b,0.0,0.0,874.7938444844656,0.0,2077.5617476851853,2023.8472222222222,0.0,0.0,0.0,0.0,75.66596962902089
0xa0d55039834d2373014b66a322b49e32f4869f49,0.0,0.0,47.36199953765991,0.0,2076.831898148148,2024.0570717592593,0.0,0.0,0.0,0.0,75.65519995928707
0xa3d8d276f6eab243cb22f4d1a5e3cf08476346ef,0.0,0.0,1344.5930163714318,0.0,2076.712037037037,2023.937210648148,0.0,0.0,0.0,0.0,75.65159477213348
0xf102fb70650c83a5e1987898f67a2ad5caa02815,0.0,0.0,25000.0,0.0,2076.660011574074,2023.4164930555555,0.0,0.0,0.0,0.0,75.64201173434236
0xe8622bf13658ddd2c2a89f6754d722bbee8a9e76,0.0,0.0,2.0035467319404083,0.0,2076.008263888889,2023.2334375,0.0,0.0,0.0,0.0,75.63144559222941
0xc1def82f71cd625c173dbd05f2d9788bb865bca9,0.0,0.0,616.3124991988111,0.0,2076.0183449074075,2023.215613425926,0.0,0.0,0.0,0.0,75.63064169713343
0xae0fbb4ab23cdb56fccc898b8c86b591db379e0f,0.0,0.0,122.49849634755034,0.0,2075.5856712962964,2022.5880555555555,0.0,0.0,0.0,0.0,75.613323845605
0xfe6c952e93f0c613aa7784b58a35cdaa05c377f7,0.0,0.0,57.18543308057228,0.0,2075.2733564814816,2022.4985300925925,0.0,0.0,0.0,0.0,75.60923449865848
0x5893cb5b5697fbe67384e48688aba2fc5efd1b24,0.0,0.0,1.697066398714019,0.0,2075.158148148148,2022.3833217592592,0.0,0.0,0.0,0.0,75.60592039688973
0x105dc1ddc687d5c0d4733ef0b31027c58e7dfc05,0.0,0.0,25.145316744683637,0.0,2074.465,2021.690173611111,0.0,0.0,0.0,0.0,75.58562038558348
0x5d4efbcca3ebedbb2b7d11052c78e4d6eda947a6,0.0,0.0,10.905944613426108,0.0,2077.516087962963,2016.9557523148148,0.0,0.0,0.0,0.0,75.5718306735279
0xdfea085ef14c3f9c1e363ecacd8e5e6ef24a9e1d,0.0,0.0,1.7016823511973245,0.0,2072.8231944444447,2020.0483680555556,0.0,0.0,0.0,0.0,75.53730344483341
0x186643a02d2d0a36e97bbc1647d6eb695e49bf2b,0.0,0.0,249.57810689339095,0.0,2072.721145833333,2019.9463194444445,0.0,0.0,0.0,0.0,75.5335540073437
0xb7ce32c17693faad765707e8968592b5f3c50706,0.0,0.0,52.20170521769545,0.0,2072.7156944444446,2019.938761574074,0.0,0.0,0.0,0.0,75.53295454739396
0x2977de29dfc5c8c90bc6f89a602f4c236d7c0314,0.0,0.0,4821.683103622443,0.0,2072.6364930555555,2019.8616666666667,0.0,0.0,0.0,0.0,75.53181642485717
0x6272f4d033d90211fdf4feafea13eac06e412207,0.0,0.0,116.00751405286218,0.0,2071.9728935185185,2019.1980671296296,0.0,0.0,0.0,0.0,75.5127792955876
0x33b39c7f0086071491596421062ca5287e4b90fa,0.0,0.0,19.334121526517087,0.0,2073.688275462963,2016.3177893518518,0.0,0.0,0.0,0.0,75.50530152127568
0x2af60085b5ab567204350139b1d0acfa52530f21,0.0,0.0,20.000018,0.0,2071.2208564814814,2018.4460300925925,0.0,0.0,0.0,0.0,75.49100429652871
0x85e27d0255c975129b767eca9c8163f31b0cf296,0.0,0.0,20661.562267067537,0.0,2071.173263888889,2018.3984375,0.0,0.0,0.0,0.0,75.48887922109128
0xfbad495fdd62a8e96e20cebe4bb493b70fe429e3,0.0,0.0,118.03949259238627,0.0,2071.0515856481484,2018.2767592592593,0.0,0.0,0.0,0.0,75.48583888198834
0x04fa76a9ab55d4ec37c269a4dc80b94b6a6c6cd2,0.0,0.0,12.608501634791585,0.0,2071.3896180555557,2015.891377314815,0.0,0.0,0.0,0.0,75.46401315563479
0xd96bd627629f0cf95a1d4c7b4edf1eb410a54966,0.0,0.0,5.947437171091326,0.0,2069.5284375,2016.753611111111,0.0,0.0,0.0,0.0,75.44074868061347
0x2fb362946a81cf449451e6035408f7d41fbc44a9,0.0,0.0,20.739726673154365,0.0,2069.4124421296297,2016.6376157407408,0.0,0.0,0.0,0.0,75.43784417155116
0x63171073ceffe448a9324687d48d016ec3d8b4c6,0.0,0.0,47.4653514483835,0.0,2069.3978703703706,2016.6230439814815,0.0,0.0,0.0,0.0,75.43722625159265
0xd262689d33d4cd4cee2ef498c636c90e2184e00c,0.0,0.0,47.14840273785844,0.0,2068.8966319444444,2016.1218055555555,0.0,0.0,0.0,0.0,75.42333683375294
0x233d326d1262f85ba075a5feae6ae9caf42c4cfc,0.0,0.0,619.594113466644,0.0,2068.8902430555554,2016.1154166666668,0.0,0.0,0.0,0.0,75.4216160965808
0xcad1298f3ddb56325d694dc6c4c5f233deae3fee,0.0,0.0,3.0147944305960013,0.0,2068.8425810185186,2016.0677546296297,0.0,0.0,0.0,0.0,75.4197162426196
0xbbd6d2181d9ebcd98421cd336ace3db6984f4cdb,15.011391253208366,8.20146681497,0.0,9.587720619931272,2110.1354861111113,1965.5757060185185,0.0,0.0,0.0,0.0,75.36738368599453
0xb78dd918b3f9fdb66b9520b9d0f1f7ccc449aed4,23.620535273120996,251.70930000000004,0.0,0.0,2113.444722222222,1954.007361111111,0.0,0.0,0.0,0.0,75.23556763739116
0xff19ad332cc5bb32703a3058c6f93ce177cfbb08,125.3269705151195,295.4445961461081,737.7240746649558,456.3270732028086,2111.5744444444445,1943.0478472222221,0.0,0.0,0.0,0.0,75.11630101388617
0x8a81126532a690e21debb35832cdda8b9c29fa26,6882.394145450601,0.0,0.0,526.407518,2120.4769791666668,1935.820810185185,0.0,0.0,0.0,0.0,75.11208794651041
0x8a0bfe04d175d345b5fdcd3e9ca5d00b608ce6a3,0.0,5650.0,0.0,0.0,2055.608275462963,2002.833449074074,0.0,0.0,0.0,0.0,75.03153960391364
0x0ceaa81ecab7ba8643c96f9957eabf9a241cee39,0.0,8359.32623991046,0.0,0.0,2055.0831828703704,2002.3083564814815,0.0,0.0,0.0,0.0,75.01988390509526
0xe68048afb6ec847430c90d31b7351f1ac61a5396,0.0,589.6150154349856,0.0,0.0,2061.8513310185185,1993.4699074074074,0.0,0.0,0.0,0.0,75.00615341593871
0xa05e5c069625bca6079ad251c31030c95110c2f0,0.0,2.844854833188333,1.4871287675079208,0.8448548331883333,2078.287685185185,1975.0873842592594,0.0,0.0,0.0,0.0,74.98380719841879
0x27aba56abc50db3a8310f6b5153d02cbf80cf93c,0.0,506.79750000000007,0.0,0.0,2049.580509259259,1996.8056828703704,0.0,0.0,0.0,0.0,74.85682608243336
0xfddc634939d034bda830fb7929e115747ebd9574,3780.1470414657606,1259.0168364641322,0.0,1267.3239892609847,2116.5569328703705,1913.1868634259258,0.0,0.0,0.0,0.0,74.77731938061616
0xb15fd1808c936d27ee72e52d1ecf106d8f4830a6,19924625.958344027,0.0,0.0,0.0,1782.7462037037037,1726.8922685185184,0.0,0.0,0.0,0.0,74.72016020105589
0x197a78fe1bd3bbb64c1325c027bde8f67bac1770,2319.466021739856,0.0,0.0,51.95977,2118.821261574074,1906.1555208333334,0.0,0.0,0.0,0.0,74.69302362099722
0x84443f61efc60d10da9f9a2398980cd5748394bb,289692.9815197888,13158.337671799645,0.0,13120.25803878789,2131.4325,1883.9995717592592,0.0,0.0,0.0,0.0,74.5787842831697
0x14798b4bf5dfab48d0249e4c84e38ceef5a044e3,0.0,51373.757126893244,0.0,0.0,2039.994074074074,1987.219247685185,0.0,0.0,0.0,0.0,74.5731991920682
0x55857b9a18e15a298136b3118af86bc9503b3eb5,0.0,690.5392693441623,156.6321886823964,688.9798134429254,2101.573576388889,1911.8635069444445,0.0,0.0,0.0,0.0,74.53904615239168
0xc548e2ec774355e7d14b9880daf8115075c772e2,1183.1209908007181,302.19092439460695,212.10002858213753,699.691404273706,2121.255451388889,1888.7391319444444,0.0,0.0,0.0,0.0,74.43960868555313
0x638b8c5c14f6845eeee3dad430385b03e1a66fee,81.68329110805766,633.8618257879964,0.0,547.0654778228864,2119.605300925926,1885.6654166666667,0.0,0.0,0.0,0.0,74.39235868078622
0x5212f225f58b8cd4c1cf2a10dcf047449dcb5d86,592.0527255159975,16644.625011293214,236.77323520698928,9932.124460966726,2121.8167592592595,1881.209988425926,0.0,0.0,0.0,0.0,74.38313408529795
0x64f786159ae23ebc9faa0a0f9db67bcffe2e6c9c,0.0,3013.824921395731,0.0,2535.486854059097,2043.0676041666666,1959.200775462963,0.0,0.0,0.0,0.0,74.24029650810435
0x6efbb663edd21a7d01f7aa4cf76fc09941a2a935,0.0,1241.849675,0.0,0.0,2059.860798611111,1937.6144097222223,0.0,0.0,0.0,0.0,74.16430211182256
0x9b4e28020b94b28f9f09ede87f588e89c283cffd,88366.84381377355,0.0,183.82765614248538,270.20735057917705,2119.9249652777776,1862.9043865740741,0.0,0.0,0.0,0.0,74.13856608209
0x3c9d3d154ef97e5f48f7a987b5610d296669c5e8,0.0,3.1277545117502092,0.0,3.001046081914578,2025.1671412037037,1970.7191435185184,0.0,0.0,0.0,0.0,74.12511167377755
0x64b68382eb57395dcedafcbc95a6d186aeaad6e7,0.0,5000.0,0.0,0.0,2043.6714930555556,1948.9939930555556,0.0,0.0,0.0,0.0,74.12386915078318
0xe4b0fea2c1c6c90c356bfbbe04b7233a3f144c00,4808.291159149416,4199.119567322111,328.4417743315253,5779.1440666307,2108.238622685185,1878.6830902777779,0.0,0.0,0.0,0.0,74.07849141226185
0x97b1efe0ba9730d6c0d9fb75f53173f07521a0d3,0.0,5.013929375434917,0.0,0.0,2020.7038310185185,1967.9290046296296,0.0,0.0,0.0,0.0,74.004177629946
0xcca321780c8633fd145299405f7d4dc640c7a468,0.0,23.57366315883,0.0,7.46873920607,2020.0389930555555,1967.2515277777777,0.0,0.0,0.0,0.0,73.98818034423535
0x09a2405a077295e6f75901526f26c162346c1d96,0.0,1263.0450000000003,0.0,1264.1825000000001,2018.8833912037037,1966.1053819444444,0.0,0.0,0.0,0.0,73.96260728239189
0xbe50cb1788ed7a5d375ec7a9bad41e2cb8161817,0.0,82584.97098784536,19561.174569364117,116511.5488445436,2090.340636574074,1885.017650462963,0.0,0.0,0.0,0.0,73.95733446907667
0xbb514b2ebbe652b93f8b045af558f7c498d6ac23,0.0,8.276798178679792,0.0,3.4250856642504774,2023.4555902777777,1960.9580787037037,0.0,0.0,0.0,0.0,73.93936501182209
0x5ef01a9ab62f700bb0bcc0f11f9cf7aa8fc543fd,0.0,13445.326947122978,0.0,13346.290559458173,2022.2841550925925,1957.2179050925927,0.0,0.0,0.0,0.0,73.88169131811692
0x9ffa1ca74425a4504aeb39fc35acc0eb3a16a00a,0.0,8.218482685958335,0.0,10.525814118773281,2042.3292592592593,1929.288310185185,0.0,0.0,0.0,0.0,73.82617518254102
0xf2b27957630f810918a8ed5edcba3ff221a3d095,0.0,8.753009999979733,0.0,0.0,2014.218900462963,1961.444074074074,0.0,0.0,0.0,0.0,73.81958093497708
0xa574c53d63550e535c8b78f0e2a33bbe3c56ef2b,0.0,25.0,0.0,25.01075,2009.5744328703704,1955.0839930555555,0.0,0.0,0.0,0.0,73.66790070644565
0xf2fa954e033e92ba3c76fd4372d479c99f614ae3,0.0,0.0,1610.2547871179625,0.7702473806012081,2074.465763888889,1883.7209027777778,0.0,0.0,0.0,0.0,73.63733545823247
0x990428e696684dd85e3ac268d8bef63ee5d864dc,0.0,0.0,0.0,3663.823556048183,2007.0191087962962,1954.2442824074074,0.0,0.0,0.0,0.0,73.60809556144163
0x27dbb5563086ffcb325cd6037677944fae7e21e3,0.0,0.0,0.0,4151.799477509941,2005.6430208333334,1952.8681944444445,0.0,0.0,0.0,0.0,73.5534802981053
0x9df66a182d0d49546be917d8459ebdc66bc3cd23,0.0,2263.2292231025813,0.0,0.0,2050.205949074074,1894.3705902777779,0.0,0.0,0.0,0.0,73.47658491556552
0x29b2d55046414057ce440dcc7aeb946e0837d24d,0.0,68.65969476219055,0.0,0.0,2044.8434143518518,1895.3790046296297,0.0,0.0,0.0,0.0,73.39863893160758
0x8f56ce34d90141e3ba9d78f43bbc80b510de3e9b,0.0,7894.287598499622,2582.975603908989,1505.730144855116,2069.428310185185,1870.7976157407406,0.0,0.0,0.0,0.0,73.39069504219168
0x15fda64fcdbca27a60aa8c6ca882aa3e1de4ea41,0.0,0.0,0.0,13065.754101700933,2013.9491319444444,1927.350162037037,0.0,0.0,0.0,0.0,73.34000879347109
0x1283b2ad5ec8c8265dcaffe6158527c0b8de33cc,0.0,2.5288829571649836,0.0,2.5288829571649836,1992.9901157407407,1940.2152893518519,0.0,0.0,0.0,0.0,73.1966475217621
0xf962f8d31b4f5e9794c76658b8e09ae08b4f0506,0.0,23.344904640000003,0.0,16.63813233906022,2015.1293402777778,1903.4695486111111,0.0,0.0,0.0,0.0,73.13322727892171
0x724487f080c9d5a808cfb4ef04402c9a4089563e,0.0,5677.1398423835635,0.0,8033.501709594197,2034.459988425926,1880.7814583333334,0.0,0.0,0.0,0.0,73.03371295883079
0x7e63ca5cfbb361b5d8e7a4314e408d483e2672ff,0.0,0.0,0.0,60.94042443501543,1984.0163541666666,1931.2415277777777,0.0,0.0,0.0,0.0,72.93431507547982
0x2db6f5e838ed2bad993e9ff2d3d7a5c1cc35704c,0.0,6730.74226148971,0.0,0.0,1979.9299652777777,1927.1002199074073,0.0,0.0,0.0,0.0,72.81495940865862
0xc2dc96ce8fa3eb81477925a20f238911e5f5ff71,0.0,2100.0,0.0,2000.355,1996.080601851852,1888.7284953703704,0.0,0.0,0.0,0.0,72.52297033328584
0xd1f55571cbb04139716a9a5076aa69626b6df009,0.0,6949.346219644249,0.0,1955.3622420877123,1994.3730555555555,1884.9870023148148,0.0,0.0,0.0,0.0,72.44692442867944
0x5729792f876df629187c6c7d8a3a9a4a8e2d6b28,0.0,4.978202961592503,0.0,0.0,1965.3321180555556,1912.5572916666667,0.0,0.0,0.0,0.0,72.38554875395909
0x9500b4d8f8036ad69b2c19a414cf52e79c8eb174,0.0,173.7350866371546,0.0,0.0,1983.1258449074073,1895.4483796296297,0.0,0.0,0.0,0.0,72.38283899395364
0x57859e63666a2a3ab7bacfbd82bee3de76064c25,0.0,270.54158464867487,0.0,266.28065769215954,1964.6420138888889,1911.358425925926,0.0,0.0,0.0,0.0,72.35937808226736
0xe77884cddf148dd5f0e9191b33d8dbaddb16dfb5,97309.36143034972,188.715,3091.242935418881,0.0,2129.652962962963,1726.901412037037,0.0,0.0,0.0,0.0,72.33728554821253
0x18c5deae86447c083caeeef6afba93fe58ff4bbc,1269.6293464881328,0.0,0.0,0.0,2120.7722685185186,1731.8868402777778,0.0,0.0,0.0,0.0,72.30087326873928
0x4467554da9e6e79ef5f90f0c0fcbf7d645c394cf,323610.5245440505,0.0,102332.62539,0.0,2123.014201388889,1727.369386574074,0.0,0.0,0.0,0.0,72.29973402844072
0x4175f94d7e7b963255a1bfa0f25702248a84a7e0,8572.265927773899,0.0,0.0,0.0,2120.9312847222222,1730.0457175925926,0.0,0.0,0.0,0.0,72.27956337629661
0xb7ae6069b68eef3f8148c71824864de8be5b6691,122631.93292086344,0.0,20099.369957241437,0.0,2122.0533796296295,1727.8612037037037,0.0,0.0,0.0,0.0,72.26533195095365
0x9f7dd5ea934d188a599567ee104e97fa46cb4496,20768.510479939396,0.0,0.0,0.0,2118.17869212963,1728.0045833333334,0.0,0.0,0.0,0.0,72.22126741278905
0x81da4f0bcea8d330d790da28bf5349d29ad51fda,7148.75056494186,35760.0,1575.2520689768098,22711.158733,2113.9878819444443,1731.8505324074074,0.0,0.0,0.0,0.0,72.18267387421685
0x3c315dad747c210a522f118788e8d7c800116680,10253.029673536945,0.0,0.0,0.0,2115.8322337962964,1727.1651273148148,0.0,0.0,0.0,0.0,72.15903827627645
0x2ee9ca25ee0d96dcfb33235a7886bb239d7ffb29,0.0,7244103.48759831,0.0,7244411.0399154015,1959.9922569444445,1903.247986111111,0.0,0.0,0.0,0.0,72.15813017142116
0x8aa4e298aaea6c8e5ccca0804e9cd517aa7ba28a,16064.849015627644,0.0,0.0,0.0,2110.454386574074,1728.7354282407407,0.0,0.0,0.0,0.0,72.09696972336866
0x371ee509100af3eb863ed61b07825a50b60ab5c3,57790.98509696667,25006.937254907094,73051.57070323863,0.0,2107.9698726851852,1727.9370717592592,0.0,0.0,0.0,0.0,72.04380425003211
0x80bb0d87dce1a94329586ce9c7d39692bbf44af6,1701.7761580000001,0.0,356.33444832772494,0.0,2102.5005671296294,1728.7619328703704,0.0,0.0,0.0,0.0,71.99092035853558
0x396d6129b5da529f5ad92a2bd9cee2268c8b949a,0.0,400040.0,0.0,112438.82622599999,1993.2069097222222,1862.1648842592592,0.0,0.0,0.0,0.0,71.97727846174912
0x0a20ba37809ba3130fd7cb3b9e259e94ea4032c1,0.0,4.9569366397628825,0.0,0.0,1950.9271064814816,1898.1522800925925,0.0,0.0,0.0,0.0,71.96152530556242
0x45aa121be7a26d894deb6234d52458b0dbe3e954,0.0,1.560869173643654,0.0,0.0,1949.5640509259258,1895.0197222222223,0.0,0.0,0.0,0.0,71.89738250288758
0xb15217fc398ed144ec91f258c8fcc5999ae7fede,16.042024,2.0,0.9973906592320427,1.593412,2098.7331365740743,1729.6200462962963,0.0,0.0,0.0,0.0,71.89076852458113
0x9c447cec8852ffa1adf4e8c21c11ebbda5928c60,0.0,26.109,0.0,28.561178645371072,1952.3963541666667,1891.8261342592593,0.0,0.0,0.0,0.0,71.87612838551875
0x912392a282500bb395b3af9a091b9187520ffa23,0.0,763.6565567544835,0.0,0.0,1947.079050925926,1894.304224537037,0.0,0.0,0.0,0.0,71.86404146310161
0x26d8bd22c1b3ce53d6c5110c71138749f4c69439,2347.203315649234,0.0,1484.1030489168097,0.0,2090.9596643518516,1731.2856018518519,0.0,0.0,0.0,0.0,71.80354153637775
0x294b9ef3b6ba0e783dfc24687564d61e30f0b0a2,24.117597,0.0,93.4170667795061,0.0,2086.9104513888888,1727.7258796296296,0.0,0.0,0.0,0.0,71.7625625338325
0x984e50732c782449dc83047c1e539dbe47cb8cdb,0.0,864.6003606953566,0.0,877.0419820828442,1956.854976851852,1874.740763888889,0.0,0.0,0.0,0.0,71.73192836806739
0xeed9902a8e5f1b2fc943896fc52cab941d9003ef,0.0,9.968324634687015,0.0,9.997340319615844,1945.4247453703704,1884.6294212962962,0.0,0.0,0.0,0.0,71.71902576750564
0xfd89d3831c6973fb5ba0b82022142b54ad9e8d46,0.0,714.6875000000001,0.0,0.0,1940.9257175925925,1888.1508912037036,0.0,0.0,0.0,0.0,71.66671065187317
0xfde817c7a0770f42fb80b93dd7a538291c871765,0.0,6106.34218747353,0.0,1154281.3844248338,1951.6658217592592,1862.9356481481482,0.0,0.0,0.0,0.0,71.59334718036119
0xa649227f5d449e9cd18f02c0953f677c70ff2f51,0.0,0.0,0.0,0.2608199784641592,1938.2246412037036,1885.4498148148148,0.0,0.0,0.0,0.0,71.5914503955147
0xcb5c0d33d92e4910daa24825db8af9b64e17c33c,0.0,6.4204688089930295,0.0,6.429660002847782,1941.7749074074075,1880.252025462963,0.0,0.0,0.0,0.0,71.56331637586572
0xdecb76695259f2da417f4eda24382dd05612d2a3,0.0,612.5405138789257,0.0,0.0,1934.8230787037037,1882.0482523148148,0.0,0.0,0.0,0.0,71.50829456678433
0x8fe17ea35076a7c742fc8749b01786cdc95c6bc6,0.0,5.211003606353579,0.0,49.610015364819496,1935.894236111111,1881.0297685185185,0.0,0.0,0.0,0.0,71.47621767457079
0x9a0794de6ee2984d33d0a0a7b263be640207c116,0.0,9.95782708791928,0.0,9.965082668364712,1935.768113425926,1879.7787847222223,0.0,0.0,0.0,0.0,71.46255524741412
0x051c66ca372810ae7ce437a296b5a1ce335cd981,11507.222528932893,0.0,12074.231587874867,0.0,2116.2404629629627,1673.2537615740741,0.0,0.0,0.0,0.0,71.39989584751794
0xbbedafd5f399be88dac7222ce1caa9dd7cfd7481,1153.5612753276644,0.0,0.0,52.7172219321459,2126.4015856481483,1946.6750694444445,2.0,0.0,3083.1264532149353,-0.08712363565880245,71.3705848377038
0xff16d64179a02d6a56a1183a28f1d6293646e2dd,28496.496539682063,0.0,3109.28902282545,0.0,2132.140925925926,1651.0518518518518,0.0,0.0,0.0,0.0,71.32270435858794
0x8e7a2da15b5f9b3a443a8551635ba6618fc62e2d,0.0,0.0,0.0,774.28504264128,1927.8451967592594,1875.0703703703705,0.0,0.0,0.0,0.0,71.28178876856683
0x2e10104bd7b3e7c659f6f802166be3fcdcd0c097,21120.034494047646,0.0,14073.868532156699,0.0,2113.3083101851853,1666.2960763888889,0.0,0.0,0.0,0.0,71.26255440332257
0x2967b3f4abbc80c1777a2d1587980f7c3217ab53,0.0,0.0,0.0,17.8396757791068,1927.600324074074,1869.9204861111111,0.0,0.0,0.0,0.0,71.1750914776763
0xc50eaaee441566b4ef4f1e3270d19f24223cddf4,13090.186086833708,0.0,4616.012120594454,0.0,2109.8439467592593,1652.4847800925927,0.0,0.0,0.0,0.0,71.05240775754363
0x1c2c8a55ff634cf7841890dfc8ca7707e9b93d26,8567.78135411382,0.0,11592.025739161865,0.0,2113.7372800925928,1648.9338773148147,0.0,0.0,0.0,0.0,71.03350659694227
0xbc8dafeaca658ae0857c80d8aa6de4d487577c63,614.513831203893,0.0,634.8077638896192,0.0,2079.082337962963,1675.6414351851852,0.0,0.0,0.0,0.0,70.75687178302917
0xd9b99266c42d427bb3a64f30a0242bbeb41f6830,1018324.519568,0.0,0.0,20030.7341055,2020.4863657407407,1727.6002314814814,0.0,0.0,0.0,0.0,70.75334474806691
0xadff3ada12ed0f8a87e31e5a04dfd2ee054e1118,1224473.9669604087,10.054536086262006,0.0,10.04978129865823,2012.2957407407407,1728.7897453703704,0.0,0.0,0.0,0.0,70.68088214221589
0x718fdf375e1930ba386852e35f5bafc31df3ae66,41582.789568,0.0,14191.98236440987,0.0,2069.568298611111,1645.8030208333332,0.0,0.0,0.0,0.0,70.38351693204577
0x17816e9a858b161c3e37016d139cf618056cacd4,0.0,1299542.6175000002,0.435718,0.0,2054.0783101851853,1659.6480092592592,0.0,0.0,0.0,0.0,70.37437865262281
0xefea7656b79d8f5cdd4efe28ddf71855d9c7f447,600.0,2008.0245713568547,2815.5910512631153,532.2328116825556,2013.1133449074075,1659.2441550925926,0.0,0.0,0.0,0.0,69.60835796722453
0xf7bcd7bb00f4d081775fedef64e92017a10d4b25,9293128.2802,0.0,25460109.06197015,0.0,1780.5452083333332,1657.6819675925926,0.0,0.0,0.0,0.0,69.0727523745199
0x9a5a5b54e5cf84aaabaf72fe8013694014531455,3078818.023832,0.0,0.0,0.0,1784.4098842592593,1728.6458449074073,0.0,0.0,0.0,0.0,68.36848825619593
